"","as","mn","pb","asw","mnw","pbw","ps","ace"
"66",0.704677836614174,0.885049288425525,0.804744349068912,0.471688808703723,1.8510999349465,0.354970514179561,0.309940063361446,4.52587929625073
"67",0.606156366696637,0.762873610488225,0.802248697442556,0.507174523448119,0.392144109936765,0.671433815388661,0.133538451487175,4.52587929625073
"68",0.719459337316558,0.760553632981488,0.860509531487738,0.673462976204226,0.49661395998674,0.487831388535724,0.163155752080095,4.52587929625073
"69",0.637910187866912,0.666337223405084,0.668744761917141,0.402005368550801,0.304885743759247,0.293482314435984,0.0359708670045028,4.52587929625073
"70",0.831835622194947,1.13767130799621,1.12552807204962,0.0993428663247259,0.0122931398754238,0.0133371346998215,1.62877857160644e-05,4.52587929625073
"71",0.552712984402387,0.865875278970464,0.798245787683817,2.3476407232987,6.3506010152512,0.691005002947106,10.3021449151166,4.52587929625073
"72",0.483828237414534,0.819143844419043,0.755985530252291,0.212562826880672,0.400077619745216,0.454923588880054,0.0386874434440769,4.52587929625073
"73",0.567821346349462,0.582448983869605,0.703157643832838,0.418183516176978,1.00743269340007,0.37440520022331,0.157733820527667,4.52587929625073
"74",0.593149598299176,0.726845626474877,0.670035155500481,0.525139695342508,1.7140006365218,0.369024293580146,0.332154992300508,4.52587929625073
"75",0.447804338188647,0.74379270922521,0.665534918862033,1.26909078876073,0.705527224431131,0.312580898022676,0.279878091113439,4.52587929625073
"76",0.496971319779592,0.682972995061302,0.515044278796913,0.715677052322552,1.0301089437832,0.426031414489209,0.3140811511843,4.52587929625073
"77",0.622128686440623,0.873264775953999,0.770080710301897,0.405362753723029,0.426815520395189,0.618100263824453,0.106940688028783,4.52587929625073
"78",0.54969680474179,0.650721279720873,0.619767431156903,0.545969404929998,0.278185440083958,0.261240628249489,0.0396774197231189,4.52587929625073
"79",0.77379256064645,1.00533315706543,0.925243250998625,0.226635797285572,0.0833724910216049,2.34028546201634,0.0442201407393302,4.52587929625073
"80",0.733773080898739,0.806659135485681,0.857876770417972,0.340791585061024,0.329054231090633,0.387058496481404,0.043404319056806,4.52587929625073
"81",0.639246135947198,0.672316281156438,0.620843742536937,1.16305463370024,0.366499766346518,0.233704568988254,0.0996187346489169,4.52587929625073
"82",0.606936404883877,0.878965815131195,0.874288203666878,1.07336547982674,0.236360658277083,0.246679616414389,0.0625829569767468,4.52587929625073
"83",0.631586646193018,0.810117076716319,0.7215585733145,0.413141529878633,11.7716723736873,0.547589860665522,2.66313031206949,4.52587929625073
"84",0.680262993175598,0.668233357629988,0.692756799524365,0.379915622218924,1.12951242231936,0.589702705899208,0.253052880019849,4.52587929625073
"85",0.827991686370734,0.835187618497308,0.966730658546459,0.109875193839869,0.750211771111415,0.275349992640591,0.0226970073129365,4.52587929625073
"86",0.693501719673444,0.905575688538881,0.969760285205694,0.404793654657369,0.208568241797986,0.355773174561327,0.0300368976858767,4.52587929625073
"87",0.656588331381381,0.700928481646936,0.811437547796587,1.69214497603151,0.499553966115102,0.671128980142767,0.567317228728284,4.52587929625073
"88",0.67188429056458,0.843625011201477,0.694486913761075,0.502173665370543,0.313404909360641,10.3262877531789,1.62518929206294,4.52587929625073
"89",0.517491746942859,0.579075105548588,0.715453672729447,0.317564515177606,0.440856881826127,0.756820114477744,0.10595519590504,4.52587929625073
"90",0.550453273759276,0.48714517072008,0.496265043903532,0.33868336579967,0.147155797745586,0.122118383308426,0.00608628507890097,4.52587929625073
"91",0.510661570257991,0.610742925393455,0.641903161691639,0.279322687267333,0.259833924767165,0.56608725845207,0.0410852037229845,4.52587929625073
"92",0.831847569489165,0.964837447528513,0.919170197733635,0.0937332633961288,0.120892567940903,0.375508611156736,0.00425513399865291,4.52587929625073
"93",0.596852509997167,0.734611793960319,0.746372552978681,2.30764532142686,0.350352627608525,0.348051627070992,0.281396121428822,4.52587929625073
"94",0.550953907830095,0.685002739462297,0.626917954838362,0.374243737166801,0.52930771695923,0.238351365389579,0.0472150453537327,4.52587929625073
"95",0.565328974292659,0.634643838772045,0.668618963405384,0.41204803925528,0.822917777709946,0.435664349061001,0.147725789276838,4.52587929625073
"96",0.408793289396957,0.736388899023779,0.706862960534806,5.59331190824934,0.349383842027521,0.412418839173123,0.805954176189927,4.52587929625073
"97",0.713151495397767,0.989193189818149,0.993984044335322,0.307523490831507,0.102669338224492,0.0968763066733437,0.00305869823107996,4.52587929625073
"98",0.411833932890745,0.541640827983002,0.556572339680654,0.0974219578990869,0.126196024365289,0.137967146435826,0.0016962044902553,4.52587929625073
"99",0.64885061275875,0.477291395529727,0.546384629886025,0.397446030011789,0.377057283614641,0.136903654754553,0.0205163708121551,4.52587929625073
"100",0.657033577331232,0.872478546383852,0.86675337264054,0.389566142678635,0.681564829385473,0.583213071405832,0.154851574619961,4.52587929625073
"101",0.442771334197547,0.640307024907182,0.56742027907129,0.134837566167491,0.3203669121179,0.229505164240839,0.00991404811834265,4.52587929625073
"102",0.679011091124466,0.964393540198882,0.958170680935563,0.364919585352269,0.180091819394601,0.159947621605891,0.0105116028720485,4.52587929625073
"103",0.61017597458122,0.705334094728158,0.737466967654481,0.445221101458342,0.543736690181861,0.366034960050857,0.0886108588424991,4.52587929625073
"104",0.664469814931337,0.88506498638693,0.852813202350863,1.48180518076352,1.01639153579909,0.439836802879338,0.662435676865792,4.52587929625073
"105",0.652870442510547,0.901978983075585,0.841968885667364,1.55257224009659,0.23165035288157,0.365442705743067,0.131432897012039,4.52587929625073
"106",0.832181527302816,0.892621234573092,0.776113152114844,0.231882229554491,0.448476048812519,0.59412471158608,0.0617851831137118,4.52587929625073
"107",0.696581330115069,0.893546176366279,0.728654173226023,0.43349381103092,0.871657898270642,1.31763855875935,0.49788067140949,4.52587929625073
"108",0.466918271358934,0.511391314916673,0.460207666373432,0.200094591493692,0.098806858048654,0.0500923332260483,0.000990361389065847,4.52587929625073
"109",0.51567189101354,0.590524021494405,0.63568539576312,0.291246026183161,0.932752646829448,0.391467446196123,0.106346242872356,4.52587929625073
"110",0.80037122266244,0.859512345029617,0.827430722347778,1.82701207771817,0.271639952970675,0.329927501363254,0.163739546396153,4.52587929625073
"111",0.520962149023046,0.527689632709428,0.539266943387916,0.527163831254857,0.120405599879202,0.121807436101171,0.00773154153482861,4.52587929625073
"112",0.674904636898084,0.85823295876963,0.854325247843154,0.52284528481406,0.301308777213987,0.291727485309666,0.0459581276595153,4.52587929625073
"113",0.793534091386912,1.08849060953678,0.988362405887296,0.222357835128595,0.0392361239521067,0.153099512807579,0.00133571051133413,4.52587929625073
"114",0.719772376843699,0.808911687742983,0.7596020422635,2.9456493727658,0.328221551484831,0.512505615635979,0.495503553061165,4.52587929625073
"115",0.701617117744329,0.874108819559252,0.96028714452231,0.472021265351396,0.243795815691886,0.480865671238333,0.0553364872010301,4.52587929625073
"116",0.685544850478113,0.707742952764415,0.649186484638068,0.35757008115125,0.387616412092258,0.30727475557899,0.0425882909337275,4.52587929625073
"117",0.496273175520891,0.836147498293383,0.728022442576495,0.252651682166634,1.34641062387766,0.398629404012874,0.135602923979869,4.52587929625073
"118",0.501057160103822,0.654323630885356,0.638831691163056,0.274920647748117,0.499196849912266,0.32988446684558,0.0452731863246503,4.52587929625073
"119",0.483794529969645,0.627889547541656,0.711037592662319,0.219282980403697,0.294404800415881,0.515286033715032,0.033265816225109,4.52587929625073
"120",0.452574021624882,0.518552368008017,0.583949243170565,0.150872233011392,0.130013163569716,1.83074004121656,0.035910654831755,4.52587929625073
"121",0.448649866833926,0.628291697788146,0.617894128677762,0.166804715321049,0.245344389578837,0.226114749521817,0.00925365591780719,4.52587929625073
"122",0.549428678159964,0.794774321150534,0.826327134500125,0.441919533105539,0.43411781027847,0.309350429792682,0.0593473765222458,4.52587929625073
"123",0.523702743854212,0.540224798881249,0.567426088051959,0.308726475508179,0.521808271462963,0.309076663031264,0.0497910229286631,4.52587929625073
"124",0.430064704961992,0.616273699885944,0.539347717520122,0.222072584112596,0.309197354775908,0.169226589694343,0.0116198178050045,4.52587929625073
"125",0.65832648950785,0.662652086308877,0.601458534275454,0.750198707490031,0.291698472130869,0.370810575843115,0.0811451519890544,4.52587929625073
"126",0.509456155297154,0.634404420122324,0.63869874774422,0.272463322609396,0.252918806130327,0.252286400318066,0.0173853329241674,4.52587929625073
"127",0.524651832630779,0.562948190405454,0.550886421220112,0.308839710745701,0.150083804424073,0.131805348050771,0.0061094202387025,4.52587929625073
"128",0.553983656404522,0.951546541720738,0.854358735169748,1.20486745080143,0.389233774431766,0.321741915108868,0.150888948603002,4.52587929625073
"129",0.438797338078208,0.591913413999994,0.605411535072633,0.146471334609098,0.231416452947816,0.231979590581291,0.00786315160245428,4.52587929625073
"130",0.354939856970822,0.347462002845713,0.384058744899001,0.0467739340864862,0.0115269119558186,0.0141763944693742,7.64333094983933e-06,4.52587929625073
"131",0.614821453671521,0.836682874182273,0.875255522973532,0.460352844558988,0.294514827099449,0.318080264778257,0.0431255571754746,4.52587929625073
"132",0.587310698062042,0.773355006570692,0.881500919666361,0.567381895556364,0.543122234050354,0.394566935898541,0.12158884840907,4.52587929625073
"133",0.621628921982103,0.607600045915711,0.668341283205049,1.43676687675583,0.429393054026985,0.289502934341628,0.178605279416608,4.52587929625073
"134",0.410402989681408,0.614491275171584,0.55624390783978,0.0917534299698657,0.26907320191415,0.167601211913902,0.004137803948211,4.52587929625073
"135",0.606079629987272,0.728120174814403,0.85463832515287,0.400577769777608,0.347925794123648,7.97019245096602,1.11081639125425,4.52587929625073
"136",0.701175127299253,0.752864240548276,0.714708198438509,0.60005503256306,0.352800254799836,0.481071380896807,0.101842603696869,4.52587929625073
"137",0.559979632382049,0.768423586359069,0.630779781839127,0.390676741666819,2.27778236389726,0.342712397601215,0.304971740466134,4.52587929625073
"138",0.549424038923132,0.678318861860062,0.70753004245427,0.366501042312519,0.671932202584259,0.433258163729427,0.10669582457495,4.52587929625073
"139",0.765266266558368,1.08584860937672,1.05656442436011,0.216333213057926,0.0313116225031022,0.0382115958992542,0.000258835564714106,4.52587929625073
"140",0.663651579585925,0.688213813068184,0.751976351248849,0.863758718250922,0.9017967727808,0.351363462249115,0.273689236830822,4.52587929625073
"141",0.646359012845124,0.860206075723381,0.900685482326876,0.70262750961322,0.296234513302572,0.205384463155629,0.0427492393897932,4.52587929625073
"142",0.603695905673818,0.754745836719773,0.835177274328005,0.679321542888126,0.857019563390672,0.296840203914982,0.172817948091401,4.52587929625073
"143",0.572528420542167,0.606115522726425,0.732611598716946,0.371148160072809,3.39304481870548,0.340970975695818,0.429392367499223,4.52587929625073
"144",0.803137449816799,0.815196217491283,0.850829102927498,0.135334271437333,0.467197244276966,0.274100238647447,0.0173307547050802,4.52587929625073
"145",0.615120163551571,0.591826530512448,0.64898022389467,0.425482883534875,0.551174188181119,0.277498384750301,0.0650775844589711,4.52587929625073
"146",0.540467749941837,0.454498001646021,0.494896010963719,0.477381017873612,0.1028929834898,0.0798278161367883,0.00392107504899031,4.52587929625073
"147",0.650453838702325,1.02571770175829,0.85786639387814,0.946776741288933,0.445852372840245,0.712556182921369,0.300786108949735,4.52587929625073
"148",0.513886782282384,0.553788807601137,0.656231069406681,0.391646062585692,0.4521762802459,0.299128417243956,0.0529735666687896,4.52587929625073
"149",0.70182791765756,0.541860907151552,0.629458808149983,2.28602679626664,0.16034818531112,0.45449589251517,0.166600127236211,4.52587929625073
"150",0.531086983238109,0.666062761708605,0.721896781719334,0.303621320793662,0.33828015582936,0.384779562805745,0.0395203501700997,4.52587929625073
"151",0.488878451060786,0.64862673015427,0.704927844093623,0.542691362329214,0.280142968558228,0.477454183004769,0.0725879177073399,4.52587929625073
"152",0.721518506685048,0.788584331751624,0.643961063331965,0.614377572256902,0.402380414610825,3.72285947432439,0.920341129040978,4.52587929625073
"153",0.682542746933765,0.630992102520597,0.723291269685265,0.361445088673565,0.549453611341462,0.417742384996587,0.0829625136297437,4.52587929625073
"154",0.646290699591351,0.611616487611273,0.769699680554,0.424945547566385,0.687362251695574,1.40076073110791,0.409150342904562,4.52587929625073
"155",0.437867316921083,0.605288543121518,0.662664126951927,0.126790793558552,0.331148656421762,0.283062297483637,0.0118848237237831,4.52587929625073
"156",0.525262776300055,0.735577590133559,0.63653797525134,1.22660425406427,16.836776927377,0.334894735635142,6.91626691207946,4.52587929625073
"157",0.40462646729402,0.515991358240648,0.484098233061042,0.103080074092792,0.0928369221570953,0.0754525355895754,0.000722053362325381,4.52587929625073
"158",0.593827303130425,0.711134711111989,0.705319232811169,0.420079113722899,0.339280569854777,0.332241064744778,0.0473525517970853,4.52587929625073
"159",0.54495751873163,0.757618292524904,0.772262082277218,0.391076152095853,0.544113181571494,0.464530931525918,0.0988473926145443,4.52587929625073
"160",0.728186962395216,0.721001038041791,0.779211706676855,0.866033508251773,0.498581190178094,0.35167322769658,0.151848285716959,4.52587929625073
"161",0.703697146352707,0.773902721862815,0.760153120802657,0.487652713727938,0.355642849550232,0.392394080686988,0.0680529841674708,4.52587929625073
"162",0.676242052364093,0.816146381516281,0.761168529120198,0.426398592953034,0.488882414875285,0.344284457277512,0.0717691158101473,4.52587929625073
"163",0.554155877040662,0.561407735338934,0.608305939685841,0.356713408430942,0.16961377003354,0.233865050122862,0.0141496554692592,4.52587929625073
"164",0.632325443050276,0.822019401008446,0.718958387567852,0.407948355146829,0.311369870828092,4.00267271741205,0.508430802706908,4.52587929625073
"165",0.53942776657068,0.506021352391544,0.528876380531718,0.326362122191515,0.0949968763607091,0.10477546659738,0.00324839383302632,4.52587929625073
"166",0.771945455349508,1.01975652440291,0.95426305798761,0.251984766045995,0.0643492524589802,0.230044068088443,0.00373017177044007,4.52587929625073
"167",0.63816029075013,0.806214693743315,0.674730780145138,0.402490832363702,1.4877265967986,0.42966444729984,0.257281488277515,4.52587929625073
"168",0.714657743319886,0.820603058538041,0.717753384285119,1.06759859994882,2.00516972614902,0.334068882946165,0.71514673387902,4.52587929625073
"169",0.563729987984549,0.721666696758826,0.806294951559528,0.373616534096985,0.360614346568891,0.744641886048077,0.100326705097906,4.52587929625073
"170",0.649349120362609,0.819982953143985,0.708111455647346,0.734157714193826,0.386071331815721,1.13024251701401,0.32035282687888,4.52587929625073
"171",0.434554727093782,0.765072751945332,0.783178915106365,0.746461183466353,0.757924328003419,1.07854163047417,0.610196889394314,4.52587929625073
"172",0.783173098575779,0.927888981343412,0.927582358240279,0.323641078334631,0.246346333337201,0.240126045863201,0.0191447196700935,4.52587929625073
"173",0.46521500228658,0.703371159711685,0.782591398772279,0.797930501473323,0.651239533289939,0.350077192143798,0.181915473007731,4.52587929625073
"174",0.528634436859854,0.569539248431464,0.547517008356102,0.299870002269118,0.184906407008437,0.128862854538211,0.00714517269915512,4.52587929625073
"175",0.716321229569466,0.764739791255286,0.827366569692635,0.304434568323073,0.482886845769278,0.332911011537958,0.0489403983639946,4.52587929625073
"176",0.435914993245464,0.563746018641305,0.629444418313567,0.128985938503917,0.168324863034697,0.321306589809584,0.00697606101574248,4.52587929625073
"177",0.584809000700709,0.700740592289417,0.674840917953396,1.42878874519986,0.618598960708127,0.347402596713797,0.307050823791125,4.52587929625073
"178",0.600525123322066,0.627112529010575,0.586506774117327,0.439597294595867,0.404775979851327,0.186741123556491,0.0332284215316281,4.52587929625073
"179",0.718471871679629,0.93475868683683,1.04095790812183,0.35559676092821,0.163522183111373,0.209927015193797,0.0122068273999124,4.52587929625073
"180",0.594889908281607,0.917008759594488,0.822077377312211,0.41849549921898,0.599344943496675,0.344913065442902,0.0865121854594489,4.52587929625073
"181",0.615982778701297,0.813773316320054,0.763875809724054,0.552778713796881,0.319624408439856,0.636036477809458,0.112375923092144,4.52587929625073
"182",0.535054005772393,0.831595038960993,0.84695220319017,0.367164056364563,0.311292363601714,0.302094134876779,0.0345279599947488,4.52587929625073
"183",0.480886099145202,0.548781464843332,0.606367949077179,0.436095490174697,0.183369841566578,0.220178857785255,0.0176069900848273,4.52587929625073
"184",0.675642061385767,0.930227127787876,0.958839522023664,0.674793750781539,0.162423679894022,0.149371582380188,0.0163714964934855,4.52587929625073
"185",0.422445123709992,0.433465241377399,0.39069787765269,0.160509245332149,0.0342305692222927,0.033552483711208,0.000184348177363722,4.52587929625073
"186",0.773077082750512,1.02163000778899,0.986351671126741,0.236831161595019,0.112810159896687,0.100962370463389,0.00269740773514335,4.52587929625073
"187",0.680085544672353,0.939996262136785,0.781112246040308,0.362597950105791,2.08191446219892,0.503005694860312,0.379717950931515,4.52587929625073
"188",0.653354409226296,0.953328968457543,0.945347698631378,0.429259967641261,0.178264558177895,0.161461329515362,0.0123553177771377,4.52587929625073
"189",0.606850939076213,0.903957717626925,0.765899213092487,0.527194722512519,0.454692499463075,1.17055229346009,0.280594829803134,4.52587929625073
"190",0.607702853867443,0.611015186198926,0.640476198608096,0.626218225277882,0.323841260463152,0.260063985363109,0.0527397537746055,4.52587929625073
"191",0.542589612080376,0.76869137216906,0.727680322334967,0.324322435821465,0.409286801061894,0.357444151014645,0.0474474555423654,4.52587929625073
"192",0.726700560866374,0.880282706331972,0.98385162545893,2.56113623371496,0.241568329759613,0.558301975987735,0.345415515807415,4.52587929625073
"193",0.415591870384375,0.598031276029042,0.579522197854895,0.105795648377795,0.240999361628377,0.329686372087723,0.00840590915661017,4.52587929625073
"194",0.670319505830428,0.775889981743981,0.602648048497941,0.463968142710482,5.04383281067523,0.351894029428362,0.823494574968554,4.52587929625073
"195",0.643095776700949,0.737756114900839,0.814988600730722,0.575398009512806,0.600746660602681,0.339505112762311,0.117356200233133,4.52587929625073
"196",0.709853284788787,0.554102097584868,0.68478521549071,0.319802937710651,14.5486884323261,0.328051921268511,1.52633153733888,4.52587929625073
"197",0.731152298981388,1.12882228323326,1.1162282541121,0.275864526780391,0.0129646679886806,0.0148826872645223,5.3227811933551e-05,4.52587929625073
"198",0.707303768987605,0.865108459822706,0.692923208935393,0.329630722272158,4.7806169816565,0.495761866603757,0.781240501661409,4.52587929625073
"199",0.479424392552933,0.780641328051911,0.765957196699989,1.07413960005797,0.384852363151217,0.342199842981532,0.141460338018904,4.52587929625073
"200",0.82464253924962,0.940865239976607,0.903524805389223,0.102549628399815,0.160645748336755,0.20812872450921,0.00342874628194828,4.52587929625073
"201",0.556247699219018,0.490487124296041,0.555339858489294,0.506483429607021,0.16677653991783,0.13640072291398,0.0115217082183059,4.52587929625073
"202",0.452270217538578,0.532913971289164,0.576830446309512,0.161149809559018,0.122382793504239,0.180613344189115,0.00356204984790703,4.52587929625073
"203",0.587355384282297,0.737615440767146,0.683716423036489,0.433596315470707,0.612280735462531,0.306229060405575,0.0812985088729323,4.52587929625073
"204",0.664064091814971,0.674627239401077,0.796216088423511,0.38223313906508,1.24255367670929,0.432822764060174,0.205567090910735,4.52587929625073
"205",0.590892260422483,0.813608719209812,0.861892647561539,0.392824231252609,0.351944180589992,0.276324383476016,0.0382024545327211,4.52587929625073
