"","q","response","SE"
"147",0.04,9.72478527398257,0.116992873183683
"148",0.04,9.81694724435114,0.117181947841266
"149",0.04,9.60455137883966,0.112576170884356
"150",0.04,9.56081614609321,0.119805945112185
"151",0.04,9.19344203902745,0.120222535005691
"152",0.04,9.38121810635329,0.108828441372579
"153",0.04,9.23939502281935,0.118997835992892
"154",0.04,9.81834682948021,0.119935539194184
"155",0.04,9.16341646209677,0.108450598106506
"156",0.04,9.60165751805464,0.11123166280821
"157",0.04,9.69433478339633,0.113114109661666
"158",0.04,9.94588481362698,0.115376977433008
"159",0.04,9.50917124479572,0.108235465631512
"160",0.04,9.71731897562724,0.106978677776429
"161",0.04,9.10671052064902,0.119970700078788
"162",0.04,9.43492209208428,0.122316534232867
"163",0.04,9.70913081741337,0.116587931952895
"164",0.04,9.87752091459283,0.131432937013721
"165",0.04,9.45193513228396,0.110736595503181
"166",0.04,9.48038128688254,0.133425355805673
"167",0.04,9.25717997769655,0.109012296687778
"168",0.04,9.61025773305793,0.111331620471514
"169",0.04,9.36990571965908,0.113891361023336
"170",0.04,9.79358995944894,0.10582887427813
"171",0.04,9.15757682421555,0.110724097661414
"172",0.04,9.43785015195407,0.116245973769427
"173",0.04,9.4368138101327,0.111249943915603
"174",0.04,9.38575339325891,0.122551872090766
"175",0.04,9.39381460595783,0.113228232292349
"176",0.04,9.50043328971865,0.117003264581928
"177",0.04,9.47883650530844,0.116870598203597
"178",0.04,9.60205437632877,0.110708837664127
"179",0.04,9.12131571224671,0.107460778212295
"180",0.04,9.49341343477383,0.103106624356641
"181",0.04,9.42736875907579,0.119930923691617
"182",0.04,9.71627673143086,0.106723146752136
"183",0.04,9.64249838785215,0.118567245424554
"184",0.04,9.34448675682318,0.115824049707197
"185",0.04,9.49425635245969,0.115040024399937
"186",0.04,9.33760677867358,0.108739655194415
"187",0.04,9.74728565123834,0.117722162808247
"188",0.04,9.41080349237157,0.133521552148543
"189",0.04,9.83486733403267,0.115538780886177
"190",0.04,9.09835729064024,0.110078034420101
"191",0.04,9.45994720146079,0.113518589278806
"192",0.04,9.69730640477502,0.109293627966755
"193",0.04,9.61047210769168,0.111447484608535
"194",0.04,9.65087430547723,0.124253562951336
"195",0.04,9.60111212923992,0.112660624463504
"196",0.04,10.043573026824,0.119214558503056
"197",0.04,9.38062002057811,0.118143933470984
"198",0.04,9.62576305195407,0.1099490058751
"199",0.04,9.39747504982346,0.111301990036572
"1100",0.08,9.86197656297337,0.0885098303137831
"1101",0.08,10.0362340225058,0.090736236100156
"1102",0.08,9.95998544609168,0.0975951958717612
"1103",0.08,9.77874406158291,0.0899931705448652
"1104",0.08,9.68561831347235,0.0918849987750042
"1105",0.08,9.86781958140438,0.0907915258650306
"1106",0.08,9.82557054337416,0.0881332171123655
"1107",0.08,9.92042393205589,0.0926322183677711
"1108",0.08,9.72524336876096,0.0935697240880228
"1109",0.08,10.1928393407047,0.0915941945881246
"1110",0.08,10.210803583421,0.093309459622319
"1111",0.08,9.97178634392785,0.0944562687099366
"1112",0.08,10.2352214567926,0.0972287184717862
"1113",0.08,9.89856060177697,0.0882126764214855
"1114",0.08,9.6015153694839,0.0900968973352819
"1115",0.08,9.93194440954878,0.0925891951400885
"1116",0.08,9.87523570243631,0.0973552000070455
"1117",0.08,9.87705935181101,0.0890970182081624
"1118",0.08,9.80962611210673,0.101118868530239
"1119",0.08,10.1417496870651,0.0950875350886013
"1120",0.08,10.0773170962655,0.0940796642253621
"1121",0.08,9.89793767978219,0.100120143363774
"1122",0.08,9.99532475205144,0.0986098187758519
"1123",0.08,9.67559276362691,0.0915947422064218
"1124",0.08,9.82006566137508,0.0943544454622659
"1125",0.08,9.83533206966232,0.0918433991740743
"1126",0.08,9.62999748871974,0.0932316998295459
"1127",0.08,9.77049952722101,0.096508359560339
"1128",0.08,10.3398796685843,0.0899208968851566
"1129",0.08,9.84005398045523,0.0954016801819039
"1130",0.08,9.99203894929053,0.0988136543715634
"1131",0.08,10.1159459504991,0.095003651222676
"1132",0.08,9.74385141750999,0.0913046586494792
"1133",0.08,9.65595542284947,0.0897064506185189
"1134",0.08,9.92179612986218,0.0940836604282476
"1135",0.08,9.86903791420284,0.0959755038794586
"1136",0.08,9.95567626901991,0.0935772443582186
"1137",0.08,9.85495224424746,0.0964520819274839
"1138",0.08,9.94181339797894,0.0928205217634393
"1139",0.08,10.0084793973131,0.0878495501638765
"1140",0.08,9.61938589615761,0.0940387249175839
"1141",0.08,9.94671253790775,0.0918677237928174
"1142",0.08,10.1203199440744,0.102615198651261
"1143",0.08,9.75158137173593,0.0862432854050881
"1144",0.08,9.68746487332614,0.0934983656137355
"1145",0.08,10.0685030835315,0.0998468753913016
"1146",0.08,9.91902568862911,0.0947129242479334
"1147",0.08,10.275781599068,0.090704684094772
"1148",0.08,9.96302368341463,0.0883745337915055
"1149",0.08,9.9097968898164,0.0939078685388178
"1150",0.08,9.93261756266405,0.0933325507159378
"1151",0.08,9.64588399450879,0.0966620407612142
"1152",0.08,9.85541841261497,0.0908294910845619
"1153",0.08,9.72870430470266,0.0987827440202694
"1154",0.08,10.2185933351977,0.0949608643175494
"1155",0.08,9.55040917330496,0.0903221418629576
"1156",0.08,9.92559778401819,0.0938386945112321
"1157",0.08,10.0185318141744,0.0944400591051445
"1158",0.08,10.0919228081446,0.091263087978732
"1159",0.08,9.71119610708724,0.0896351392447085
"1160",0.08,9.91831724390094,0.0936834476972792
"1161",0.08,9.55514239653542,0.0850278412989536
"1162",0.08,9.94766977623915,0.0893460476138172
"1163",0.08,10.089444752981,0.0940569466236805
"1164",0.08,10.0426461223155,0.0965832864286704
"1165",0.08,9.6128596007069,0.0942387730206566
"1166",0.08,9.76234414723766,0.097865341042843
"1167",0.08,9.70368587292712,0.0875676994757358
"1168",0.08,9.77861460983937,0.0932717590912156
"1169",0.08,9.81591192246416,0.0917962842760747
"1170",0.08,10.0044302719798,0.0897193637931833
"1171",0.08,9.6855758498205,0.0926822204851034
"1172",0.08,9.90314311704012,0.0986458506814133
"1173",0.08,9.89071463653559,0.0916277878109952
"1174",0.08,9.76718161219387,0.0933427634005883
"1175",0.08,9.98814138365398,0.0931483497515092
"1176",0.08,9.50736971795378,0.0881399669631174
"1177",0.08,9.87929389739311,0.085994233166382
"1178",0.08,10.0115074250763,0.0939170393331204
"1179",0.08,9.54757186151732,0.0965775410587589
"1180",0.08,9.83449371226412,0.0896322826215363
"1181",0.08,9.81632053983038,0.096071443447631
"1182",0.08,9.95464677068883,0.0929662586301449
"1183",0.08,9.93491981136691,0.0949692435501779
"1184",0.08,9.65505756981164,0.09481049170589
"1185",0.08,9.86566385367888,0.0929442210444181
"1186",0.08,9.63977510948907,0.0923700160819623
"1187",0.08,9.93731314487843,0.0975057971975573
"1188",0.08,9.35815923867069,0.101505176424014
"1189",0.08,10.2445277065565,0.0983711661919189
"1190",0.08,9.47309951848658,0.0870251992687731
"1191",0.08,9.87502151985304,0.087940786508509
"1192",0.08,9.92387273485309,0.0899740382097948
"1193",0.08,9.83580759211969,0.0940801251367321
"1194",0.08,10.0121028264839,0.0916867853945545
"1195",0.08,9.69770327790501,0.0912717207006981
"1196",0.08,10.0210635409507,0.0969218329979745
"1197",0.08,9.69466906232007,0.0943588178049669
"1198",0.08,9.81063700589012,0.0956091596692808
"1199",0.08,9.77689539568423,0.0908881913458079
"1200",0.12,10.1641414486788,0.0863953743650491
"1201",0.12,10.4178306559962,0.0789829304016455
"1202",0.12,10.2477703491553,0.0813473275515766
"1203",0.12,10.1873310230733,0.0858277665754649
"1204",0.12,10.0575284881363,0.0828444762478467
"1205",0.12,9.99082926651433,0.0774862491430909
"1206",0.12,10.0854829393702,0.0808957784305115
"1207",0.12,10.1213204104623,0.0811468623337903
"1208",0.12,10.115937127222,0.081285352246723
"1209",0.12,10.5637941327106,0.0796660215356851
"1210",0.12,10.2852517372961,0.0801207413557508
"1211",0.12,10.3666415856158,0.0873452672228385
"1212",0.12,10.4779982816406,0.0811192425575748
"1213",0.12,10.15131397975,0.0765288306069657
"1214",0.12,9.88253439380406,0.0762656407817768
"1215",0.12,10.3186566925656,0.0829657833462023
"1216",0.12,9.92105569242872,0.0924547810169685
"1217",0.12,10.2130058524885,0.0782378311862473
"1218",0.12,9.96846540880957,0.0873940780098558
"1219",0.12,10.4551384440345,0.0821861758196355
"1220",0.12,10.3045451959091,0.0795091277770728
"1221",0.12,10.1955767996994,0.0869593519519034
"1222",0.12,10.38754408299,0.0868852085844845
"1223",0.12,9.99843846119005,0.0824421810850129
"1224",0.12,9.96317974041596,0.0747071715103503
"1225",0.12,10.1157516022502,0.0793927436800652
"1226",0.12,9.955048295986,0.086658538315508
"1227",0.12,10.0346793879367,0.0837828001401743
"1228",0.12,10.6822259599504,0.085043770603141
"1229",0.12,10.1379409756606,0.0774518909836931
"1230",0.12,10.2599010969756,0.079401693377218
"1231",0.12,10.4223147815547,0.0811931306153041
"1232",0.12,10.0260789143035,0.0797625770402736
"1233",0.12,9.79427656344755,0.0802703083826249
"1234",0.12,10.2380691233888,0.0829252934923537
"1235",0.12,10.1181857523381,0.088382013255621
"1236",0.12,10.1689276338155,0.0859194279502162
"1237",0.12,9.99464563652619,0.0813707664166114
"1238",0.12,10.3611325524717,0.0834951651926525
"1239",0.12,10.4148230596029,0.081866228380192
"1240",0.12,10.1132462398335,0.0815677460958122
"1241",0.12,10.2913674389022,0.0827553600077926
"1242",0.12,10.5198212066881,0.0849063007006625
"1243",0.12,10.0709294101054,0.0799380919672089
"1244",0.12,9.96834416318549,0.0825723871036236
"1245",0.12,10.3218952273768,0.0899186091719031
"1246",0.12,10.0294296596302,0.0779028980956388
"1247",0.12,10.5803464514526,0.0766992513209907
"1248",0.12,10.4160417373559,0.0797973180834996
"1249",0.12,9.95236927642075,0.0811925118383107
"1250",0.12,10.2857299010833,0.0873748205187198
"1251",0.12,9.84398822016022,0.0791615286027823
"1252",0.12,10.0374586897454,0.08141889624302
"1253",0.12,9.95013712622394,0.0891410699782176
"1254",0.12,10.5811782686687,0.0816520358404277
"1255",0.12,9.84862098521823,0.0823776761661391
"1256",0.12,10.0244035859879,0.0802239991684722
"1257",0.12,10.3772631448486,0.0812497618872381
"1258",0.12,10.3303445535046,0.0787405079206883
"1259",0.12,10.1186814525222,0.0783260798113952
"1260",0.12,10.0450984950811,0.0867206245886247
"1261",0.12,10.0159035883862,0.0824883898874438
"1262",0.12,10.2034355839682,0.0777079209145086
"1263",0.12,10.2250219310978,0.0804049091621158
"1264",0.12,10.1669384145141,0.0834496402091076
"1265",0.12,9.8548480680566,0.0806308945471842
"1266",0.12,10.0015935032671,0.0827680416765987
"1267",0.12,9.98358889053667,0.0766972443469236
"1268",0.12,10.1586924650361,0.0854670003762478
"1269",0.12,10.1974576344857,0.0783449866789872
"1270",0.12,10.287614674355,0.082771176113726
"1271",0.12,10.0807114512642,0.0784622460677905
"1272",0.12,10.1619378673444,0.0880329479623968
"1273",0.12,10.1254361142523,0.0846445503868793
"1274",0.12,9.84256895596229,0.0843776559865133
"1275",0.12,10.2841250453582,0.0806542558263815
"1276",0.12,9.99411627941403,0.0770372222994983
"1277",0.12,10.2381816389084,0.079691811352467
"1278",0.12,10.3069586857213,0.082237850425448
"1279",0.12,9.92830834946264,0.0907243208661283
"1280",0.12,10.0726339512342,0.0792353767710448
"1281",0.12,10.1363013641804,0.089448618750728
"1282",0.12,10.1128439282381,0.0838436621856765
"1283",0.12,10.2627762265234,0.0824867140612432
"1284",0.12,10.0385153577662,0.0852337122093336
"1285",0.12,10.1807863967943,0.0811387382888191
"1286",0.12,10.0386462050844,0.0800192712684398
"1287",0.12,10.2220441914943,0.0865119171316673
"1288",0.12,9.84547661215274,0.0922623028813855
"1289",0.12,10.484826641378,0.0882312167414943
"1290",0.12,9.80990701920446,0.0840689508444445
"1291",0.12,10.2407346923095,0.0780673414597726
"1292",0.12,10.243038648033,0.0823255673714063
"1293",0.12,10.2337987033613,0.0868505846027455
"1294",0.12,10.3501702576369,0.0845010146636025
"1295",0.12,9.96919846813475,0.0791536613641258
"1296",0.12,10.3141290649231,0.0905293971642526
"1297",0.12,9.97852913505678,0.0777116556588041
"1298",0.12,10.1819502894354,0.0826074999687584
"1299",0.12,10.0857086968725,0.0831228485767256
"1300",0.16,10.4795944234325,0.0790656361957564
"1301",0.16,10.6484372912767,0.0767549995913732
"1302",0.16,10.5474188045952,0.0754650862145264
"1303",0.16,10.5311773918441,0.080462980321367
"1304",0.16,10.4439790240263,0.0736416624724009
"1305",0.16,10.2108957737124,0.0749725059746134
"1306",0.16,10.4347460485872,0.0751760181198899
"1307",0.16,10.4348828131475,0.073835311141302
"1308",0.16,10.4568255991937,0.0767848146829754
"1309",0.16,10.8573143925911,0.0748114019891367
"1310",0.16,10.5845615728576,0.0708452955896705
"1311",0.16,10.7051052024036,0.0778556893921455
"1312",0.16,10.6572762871504,0.0785561122865769
"1313",0.16,10.5947622179562,0.0733445490483634
"1314",0.16,10.3327411798025,0.0750743963079099
"1315",0.16,10.4900629012592,0.0753786756644902
"1316",0.16,10.208475997522,0.0800131632969049
"1317",0.16,10.4515540465681,0.0728840918281604
"1318",0.16,10.2274756404092,0.0752894071503693
"1319",0.16,10.819914260316,0.0807294271126334
"1320",0.16,10.5363188872889,0.0724044416070314
"1321",0.16,10.4856039839365,0.08050507503245
"1322",0.16,10.5514656036439,0.0765887840407634
"1323",0.16,10.3348204445526,0.0756609578292812
"1324",0.16,10.4496838195581,0.0707274319304985
"1325",0.16,10.3559127070034,0.0758635613473567
"1326",0.16,10.313889176338,0.0779985782873407
"1327",0.16,10.3649744094194,0.0740024513174934
"1328",0.16,11.0426862957667,0.0770976375609184
"1329",0.16,10.4410237614837,0.0745083229904102
"1330",0.16,10.5287723275849,0.073026426625599
"1331",0.16,10.7317521706546,0.0756193104206407
"1332",0.16,10.3400194628668,0.0761140217944953
"1333",0.16,10.1851925522423,0.073826322106578
"1334",0.16,10.5607812706973,0.0778248629187095
"1335",0.16,10.4576260671199,0.0757068412153027
"1336",0.16,10.554209560101,0.0797650989086926
"1337",0.16,10.2195278583757,0.0738091380627094
"1338",0.16,10.7211287908307,0.0780971905386029
"1339",0.16,10.8024427756719,0.0776429834191718
"1340",0.16,10.4139998889434,0.0733391102072898
"1341",0.16,10.6080041132762,0.0781014613486533
"1342",0.16,10.845119090801,0.0779348068987691
"1343",0.16,10.4227222175312,0.071704707975418
"1344",0.16,10.2621626884497,0.0775749233080157
"1345",0.16,10.742217993408,0.0800501983125816
"1346",0.16,10.3217085756582,0.073246476139545
"1347",0.16,11.0437610516933,0.0720991405011498
"1348",0.16,10.7134375732955,0.0740038705354009
"1349",0.16,10.2629840168,0.07241327140357
"1350",0.16,10.6234583607898,0.0785090865128326
"1351",0.16,10.174934758289,0.0742802518523172
"1352",0.16,10.2939667947483,0.0758753014018828
"1353",0.16,10.2981192017674,0.0801945613063358
"1354",0.16,10.8659449800801,0.0772645332283587
"1355",0.16,10.4234870117632,0.0714111632607786
"1356",0.16,10.4033250052911,0.0761333319939158
"1357",0.16,10.5749543931451,0.0760076990093621
"1358",0.16,10.7031868452736,0.073196709166377
"1359",0.16,10.4211788622989,0.0725729726686837
"1360",0.16,10.4288329510028,0.0798417154039962
"1361",0.16,10.1972871933428,0.0763326550496165
"1362",0.16,10.6256248212876,0.074601431689013
"1363",0.16,10.644004631396,0.0753049129745215
"1364",0.16,10.5536708893729,0.0757229622318147
"1365",0.16,10.1689662453371,0.0754963629022208
"1366",0.16,10.2811807786941,0.0751083847942563
"1367",0.16,10.4388951678728,0.070880910134227
"1368",0.16,10.5828480489129,0.0809111646891447
"1369",0.16,10.4336965497212,0.0748027378837962
"1370",0.16,10.5893354003251,0.0802588209624085
"1371",0.16,10.4208660687553,0.0740953300495836
"1372",0.16,10.5178527819207,0.0755144173600743
"1373",0.16,10.3819860053177,0.0748832161425226
"1374",0.16,10.1107280821695,0.0791049304717781
"1375",0.16,10.5280746745737,0.0752581493979462
"1376",0.16,10.2945496545292,0.0742595809926579
"1377",0.16,10.5788477956095,0.0761499134314438
"1378",0.16,10.6703990253227,0.0784238099232793
"1379",0.16,10.2966848914052,0.0887283880571114
"1380",0.16,10.344304426901,0.0787092510004596
"1381",0.16,10.4504824158051,0.0824650143799445
"1382",0.16,10.4271942965369,0.0767722039122992
"1383",0.16,10.5874418810485,0.0749272112011256
"1384",0.16,10.5899369358574,0.0772334979634457
"1385",0.16,10.4624510201773,0.0740513112433727
"1386",0.16,10.3222766163433,0.0738381657183
"1387",0.16,10.4869959931058,0.0775954986848584
"1388",0.16,10.1205411789845,0.0821114888059171
"1389",0.16,10.6678420660478,0.0780487438551099
"1390",0.16,10.1146720387153,0.0766339444319127
"1391",0.16,10.561357763402,0.0724447932350019
"1392",0.16,10.4738707178798,0.0761376682278265
"1393",0.16,10.6105909136797,0.0806654593575221
"1394",0.16,10.669691427328,0.0778671752799562
"1395",0.16,10.2347098193353,0.0738197489460769
"1396",0.16,10.6903009902786,0.0858821854054472
"1397",0.16,10.3489064628293,0.0733000192877432
"1398",0.16,10.4881561512384,0.0764291824899632
"1399",0.16,10.3750998041581,0.07646915701281
"1400",0.2,10.8556508854318,0.0736543818835746
"1401",0.2,10.9358491424243,0.0730698563216878
"1402",0.2,10.963363760876,0.0706790561954147
"1403",0.2,10.8031675226768,0.0800711155028134
"1404",0.2,10.8271336889287,0.0704445717434461
"1405",0.2,10.5501195106208,0.0718741689597107
"1406",0.2,10.8202040496955,0.0756849492040793
"1407",0.2,10.8237938265223,0.0707096996633948
"1408",0.2,10.746293521056,0.0742985394535783
"1409",0.2,11.0928496972655,0.070814630995415
"1410",0.2,10.9753328016565,0.0671263533248164
"1411",0.2,11.0661984315131,0.0774287423288731
"1412",0.2,11.071393279473,0.0689728812587975
"1413",0.2,10.8981813354498,0.0708035261973108
"1414",0.2,10.6475136886192,0.0707764420533494
"1415",0.2,10.9025055595531,0.072850030925247
"1416",0.2,10.6598547935389,0.0715750268824185
"1417",0.2,10.7465249019701,0.0700797111492867
"1418",0.2,10.6730048552143,0.0741103050511218
"1419",0.2,11.1409914333199,0.0778697840121649
"1420",0.2,10.9034324391978,0.0695419184375724
"1421",0.2,10.7407115211874,0.0750694836835127
"1422",0.2,10.8169508692263,0.069980937825483
"1423",0.2,10.6417615224953,0.0707365248167902
"1424",0.2,10.8433115609502,0.0700431501802223
"1425",0.2,10.6598579362986,0.0752895865221947
"1426",0.2,10.6031954621779,0.0767228529903512
"1427",0.2,10.7572536275646,0.0721055794070639
"1428",0.2,11.3823737564624,0.0721979466622839
"1429",0.2,10.7263068255644,0.0744730804269692
"1430",0.2,10.8930759189189,0.0717982862600896
"1431",0.2,10.997000311749,0.0745444787918881
"1432",0.2,10.7496329741569,0.0733740657024946
"1433",0.2,10.5472037970711,0.072037689226588
"1434",0.2,10.9419926147437,0.073393300805159
"1435",0.2,10.9336820958318,0.0717928162696585
"1436",0.2,10.8403332659173,0.0687233429614453
"1437",0.2,10.5851942905246,0.0692131650816925
"1438",0.2,10.9709168296216,0.0745193380600689
"1439",0.2,11.2547734262223,0.0723472050229795
"1440",0.2,10.6622905229217,0.0705678400970048
"1441",0.2,10.9790358398753,0.0729897811511979
"1442",0.2,11.2062347996457,0.0753615547251125
"1443",0.2,10.8198122239057,0.0705828408102165
"1444",0.2,10.6561122889284,0.0756811995089024
"1445",0.2,10.9213779416376,0.0706229303025561
"1446",0.2,10.6587939153302,0.0720030214231059
"1447",0.2,11.2158779293771,0.0699372347135334
"1448",0.2,11.0860947726796,0.0712963843002404
"1449",0.2,10.6122932007144,0.0692962039853844
"1450",0.2,10.8903453466644,0.0744969439746225
"1451",0.2,10.6559962322427,0.0723682290835497
"1452",0.2,10.6847665241757,0.0748489589243198
"1453",0.2,10.7692634983227,0.076707655609008
"1454",0.2,10.9527538682307,0.069013184487356
"1455",0.2,10.7993807080005,0.0681964032319836
"1456",0.2,10.9346223649418,0.0744735940562921
"1457",0.2,10.9105462802658,0.0722372105803379
"1458",0.2,10.9989547372948,0.071012587303707
"1459",0.2,10.7372532304323,0.0673187328458888
"1460",0.2,10.8254108847713,0.0788620291728448
"1461",0.2,10.5286228013099,0.0743069083773135
"1462",0.2,10.8812980189407,0.0736726889278767
"1463",0.2,11.0346619619337,0.0731634779036772
"1464",0.2,11.003331062033,0.0771481494787376
"1465",0.2,10.475630195271,0.0749913190173546
"1466",0.2,10.7157910443412,0.0759913137127993
"1467",0.2,10.7417949389163,0.0685724463675078
"1468",0.2,10.9806903607971,0.0788148893072046
"1469",0.2,10.829071552687,0.0734907370473958
"1470",0.2,11.1012308749503,0.0731082998747175
"1471",0.2,10.8635311703554,0.0734777411816671
"1472",0.2,10.7726510288429,0.0721139715570322
"1473",0.2,10.8440208102167,0.0747432507569116
"1474",0.2,10.4631280255533,0.0776920678233065
"1475",0.2,10.920526781528,0.070540130587125
"1476",0.2,10.7502410417898,0.0692455307997253
"1477",0.2,10.7788672225308,0.0762433504443869
"1478",0.2,11.1195336163841,0.0730156546511649
"1479",0.2,10.8110946710091,0.0751067507968071
"1480",0.2,10.850749606027,0.0758061235483203
"1481",0.2,10.7666185233305,0.070998887999314
"1482",0.2,10.9686981823615,0.0729355954689585
"1483",0.2,11.10751626865,0.073635061773731
"1484",0.2,10.8923518602417,0.0733400672306741
"1485",0.2,10.8257714835044,0.0715111733736258
"1486",0.2,10.6252017615857,0.0699554030394226
"1487",0.2,11.0488151526263,0.0763996375891212
"1488",0.2,10.514596128443,0.0761225185249518
"1489",0.2,11.1221066729377,0.0746563026841103
"1490",0.2,10.5337722925826,0.0733833755973496
"1491",0.2,10.9527265498357,0.0710598958045793
"1492",0.2,10.849906736511,0.0746098797448434
"1493",0.2,11.0333637684888,0.0729998280978178
"1494",0.2,10.9547100070806,0.0735921098863754
"1495",0.2,10.6322960260988,0.0715730742777727
"1496",0.2,11.0154120194665,0.0772977026177691
"1497",0.2,10.5866927159274,0.0712096531455046
"1498",0.2,10.8995219035635,0.0743999649851044
"1499",0.2,10.6681284682364,0.0705628466641416
